Date,Portfolio_Value,Bank,Equity
2018-07-10,30071.37,0.0,30071.37
2018-07-11,30092.41,0.0,30092.41
2018-07-12,30529.28,0.0,30529.28
2018-07-13,30556.87,0.0,30556.87
2018-07-16,30465.57,0.0,30465.57
2018-07-17,30585.14,0.0,30585.14
2018-07-18,30553.78,0.0,30553.78
2018-07-19,30741.51,0.0,30741.51
2018-07-20,31732.94,0.0,31732.94
2018-07-23,32258.72,0.0,32258.72
2018-07-24,32280.96,0.0,32280.96
2018-07-25,32360.33,0.0,32360.33
2018-07-26,32328.25,0.0,32328.25
2018-07-27,32547.44,0.0,32547.44
2018-07-30,32433.8,0.0,32433.8
2018-07-31,32599.4,0.0,32599.4
2018-08-01,33037.97,0.0,33037.97
2018-08-02,32822.54,0.0,32822.54
2018-08-03,32728.32,0.0,32728.32
2018-08-06,32699.3,0.0,32699.3
2018-08-07,32826.45,0.0,32826.45
2018-08-08,32953.06,0.0,32953.06
2018-08-09,33384.73,0.0,33384.73
2018-08-10,33336.8,0.0,33336.8
2018-08-13,32958.31,0.0,32958.31
2018-08-14,33114.65,0.0,33114.65
2018-08-16,33217.74,0.0,33217.74
2018-08-17,33363.31,0.0,33363.31
2018-08-20,33413.56,0.0,33413.56
2018-08-21,33640.97,0.0,33640.97
2018-08-23,33668.23,0.0,33668.23
2018-08-24,33619.16,0.0,33619.16
2018-08-27,33985.93,0.0,33985.93
2018-08-28,33750.15,0.0,33750.15
2018-08-29,34000.75,0.0,34000.75
2018-08-30,33937.16,0.0,33937.16
2018-08-31,33829.47,0.0,33829.47
2018-09-03,33256.62,0.0,33256.62
2018-09-04,33268.1,0.0,33268.1
2018-09-05,32883.04,0.0,32883.04
2018-09-06,33066.99,0.0,33066.99
2018-09-07,33345.17,0.0,33345.17
2018-09-10,32641.82,0.0,32641.82
2018-09-11,32275.92,0.0,32275.92
2018-09-12,32272.97,0.0,32272.97
2018-09-14,32903.61,0.0,32903.61
2018-09-17,32723.93,0.0,32723.93
2018-09-18,32105.59,0.0,32105.59
2018-09-19,31846.3,0.0,31846.3
2018-09-21,30985.1,0.0,30985.1
2018-09-24,30633.44,0.0,30633.44
2018-09-25,30844.1,0.0,30844.1
2018-09-26,30832.55,0.0,30832.55
2018-09-27,30135.84,0.0,30135.84
2018-09-28,29724.76,0.0,29724.76
2018-10-01,29897.83,0.0,29897.83
2018-10-03,29606.35,0.0,29606.35
2018-10-04,28559.28,0.0,28559.28
2018-10-05,27413.68,0.0,27413.68
2018-10-08,27121.02,0.0,27121.02
2018-10-09,27336.17,0.0,27336.17
2018-10-10,28337.18,0.0,28337.18
2018-10-11,27684.47,0.0,27684.47
2018-10-12,28506.78,0.0,28506.78
2018-10-15,28826.08,0.0,28826.08
2018-10-16,29222.89,0.0,29222.89
2018-10-17,28421.11,0.0,28421.11
2018-10-19,28034.09,0.0,28034.09
2018-10-22,27386.49,0.0,27386.49
2018-10-23,26830.31,0.0,26830.31
2018-10-24,27749.96,0.0,27749.96
2018-10-25,27874.55,0.0,27874.55
2018-10-26,27756.33,0.0,27756.33
2018-10-29,28288.05,0.0,28288.05
2018-10-30,28464.08,0.0,28464.08
2018-10-31,29534.68,0.0,29534.68
2018-11-01,29829.2,0.0,29829.2
2018-11-02,29804.24,0.0,29804.24
2018-11-05,29723.1,0.0,29723.1
2018-11-06,29479.84,0.0,29479.84
2018-11-07,29717.63,0.0,29717.63
2018-11-09,29738.91,0.0,29738.91
2018-11-12,29503.19,0.0,29503.19
2018-11-13,29506.97,0.0,29506.97
2018-11-14,29348.77,0.0,29348.77
2018-11-15,29529.77,0.0,29529.77
2018-11-16,29657.93,0.0,29657.93
2018-11-19,29590.54,0.0,29590.54
2018-11-20,29370.52,0.0,29370.52
2018-11-21,29189.71,0.0,29189.71
2018-11-22,29058.97,0.0,29058.97
2018-11-26,29225.05,0.0,29225.05
2018-11-27,29514.83,0.0,29514.83
2018-11-28,29643.73,0.0,29643.73
2018-11-29,29762.52,0.0,29762.52
2018-11-30,29995.78,0.0,29995.78
2018-12-03,29884.56,0.0,29884.56
2018-12-04,30074.67,0.0,30074.67
2018-12-05,29887.67,0.0,29887.67
2018-12-06,29453.99,0.0,29453.99
2018-12-07,29551.77,0.0,29551.77
2018-12-10,29044.76,0.0,29044.76
2018-12-11,29330.06,0.0,29330.06
2018-12-12,29764.11,0.0,29764.11
2018-12-13,29941.27,0.0,29941.27
2018-12-14,30088.52,0.0,30088.52
2018-12-17,30342.53,0.0,30342.53
2018-12-18,30378.79,0.0,30378.79
2018-12-19,30610.97,0.0,30610.97
2018-12-20,30514.37,0.0,30514.37
2018-12-21,30204.78,0.0,30204.78
2018-12-24,30114.5,0.0,30114.5
2018-12-26,30055.83,0.0,30055.83
2018-12-27,30322.56,0.0,30322.56
2018-12-28,30472.37,0.0,30472.37
2018-12-31,30647.08,0.0,30647.08
2019-01-01,30782.38,0.0,30782.38
2019-01-02,30593.23,0.0,30593.23
2019-01-03,30274.54,0.0,30274.54
2019-01-04,30325.25,0.0,30325.25
2019-01-07,30329.79,0.0,30329.79
2019-01-08,30253.8,0.0,30253.8
2019-01-09,30093.52,0.0,30093.52
2019-01-10,30045.18,0.0,30045.18
2019-01-11,30069.97,0.0,30069.97
2019-01-14,30136.52,0.0,30136.52
2019-01-15,30606.56,0.0,30606.56
2019-01-16,30581.98,0.0,30581.98
2019-01-17,30622.13,0.0,30622.13
2019-01-18,30619.3,0.0,30619.3
2019-01-21,30927.88,0.0,30927.88
2019-01-22,30826.03,0.0,30826.03
2019-01-23,30921.68,0.0,30921.68
2019-01-24,30944.96,0.0,30944.96
2019-01-25,30610.12,0.0,30610.12
2019-01-28,30103.12,0.0,30103.12
2019-01-29,30287.34,0.0,30287.34
2019-01-30,30839.39,0.0,30839.39
2019-01-31,30989.27,0.0,30989.27
2019-02-01,31380.85,0.0,31380.85
2019-02-04,31455.75,0.0,31455.75
