Date,Portfolio_Value,Bank,Month,Equity,momentum,ValueMomentum,VM
2022-12-12,99419.8,0.0,Dec 2022,99419.8,111328.06989710375,210747.86989710375,8.781161245712656
2022-12-13,98885.96,0.0,Dec 2022,98885.96,112169.75510627341,211055.71510627342,8.79398812942806
2022-12-14,99161.22,0.0,Dec 2022,99161.22,112145.57461502522,211306.79461502522,8.80444977562605
2022-12-15,98451.2,0.0,Dec 2022,98451.2,113538.3738244846,211989.5738244846,8.832898909353524
2022-12-16,98198.17,0.0,Dec 2022,98198.17,116000.25282964604,214198.42282964604,8.924934284568584
2022-12-19,97688.48,0.0,Dec 2022,97688.48,116202.87377288366,213891.35377288365,8.91213974053682
2022-12-20,97827.89,0.0,Dec 2022,97827.89,118109.74100456072,215937.63100456074,8.997401291856697
2022-12-21,96325.41,0.0,Dec 2022,96325.41,115707.75348841012,212033.16348841012,8.834715145350422
2022-12-22,94309.26,0.0,Dec 2022,94309.26,112618.19001059097,206927.45001059095,8.621977083774624
2022-12-23,90462.98,0.0,Dec 2022,90462.98,106621.03163201992,197084.01163201992,8.21183381800083
2022-12-26,95233.86,0.0,Dec 2022,95233.86,111380.1764013142,206614.0364013142,8.608918183388091
2022-12-27,96274.24,0.0,Dec 2022,96274.24,115283.09938852202,211557.33938852203,8.814889141188418
2022-12-28,95730.85,0.0,Dec 2022,95730.85,117344.45154718235,213075.30154718237,8.878137564465932
2022-12-29,95822.56,0.0,Dec 2022,95822.56,119610.58800383468,215433.14800383468,8.976381166826444
2022-12-30,96552.4,0.0,Dec 2022,96552.4,121659.55083155436,218211.95083155436,9.092164617981432
2023-01-02,97350.52,0.0,Jan 2023,97350.52,122212.27399194399,219562.793991944,9.148449749664334
2023-01-03,97456.33,0.0,Jan 2023,97456.33,121935.3687797893,219391.69877978932,9.141320782491222
2023-01-04,96269.52,0.0,Jan 2023,96269.52,122420.0533067144,218689.57330671442,9.112065554446435
2023-01-05,95847.67,0.0,Jan 2023,95847.67,122962.78714236282,218810.45714236284,9.117102380931785
2023-01-06,95229.75,0.0,Jan 2023,95229.75,120757.91130986725,215987.66130986725,8.999485887911135
2023-01-09,95722.29,0.0,Jan 2023,95722.29,120916.90680803113,216639.19680803112,9.02663320033463
2023-01-10,95810.19,0.0,Jan 2023,95810.19,120385.49623934706,216195.68623934707,9.008153593306128
2023-01-11,95333.49,0.0,Jan 2023,95333.49,120207.70980752759,215541.1998075276,8.98088332531365
2023-01-12,95276.94,0.0,Jan 2023,95276.94,120335.64291434223,215612.58291434223,8.983857621430927
2023-01-13,95498.23,0.0,Jan 2023,95498.23,120377.22257205077,215875.45257205077,8.994810523835449
2023-01-16,95034.14,0.0,Jan 2023,95034.14,118564.72167518514,213598.86167518515,8.899952569799382
2023-01-17,95404.25,0.0,Jan 2023,95404.25,119012.42557259786,214416.67557259786,8.934028148858244
2023-01-18,95738.75,0.0,Jan 2023,95738.75,121938.23744371592,217676.98744371592,9.069874476821497
2023-01-19,96630.32,0.0,Jan 2023,96630.32,121769.8203818869,218400.14038188691,9.100005849245289
2023-01-20,95605.95,0.0,Jan 2023,95605.95,121294.50929464507,216900.45929464506,9.037519137276878
2023-01-23,95705.1,0.0,Jan 2023,95705.1,121449.84811678377,217154.94811678378,9.048122838199324
2023-01-24,95405.99,0.0,Jan 2023,95405.99,120795.03189512393,216201.02189512394,9.008375912296831
2023-01-25,94967.07,0.0,Jan 2023,94967.07,119659.78632538488,214626.85632538487,8.94278568022437
2023-01-27,96830.49,0.0,Jan 2023,96830.49,116561.23722860691,213391.72722860693,8.891321967858623
2023-01-30,94669.91,0.0,Jan 2023,94669.91,116438.96218009655,211108.87218009657,8.796203007504024
2023-01-31,96484.74,0.0,Jan 2023,96484.74,119798.16523315277,216282.9052331528,9.011787718048033
2023-02-01,95443.45,0.0,Feb 2023,95443.45,117282.91218521608,212726.36218521607,8.863598424384003
2023-02-02,95406.39,0.0,Feb 2023,95406.39,115856.63259319484,211263.02259319485,8.802625941383118
2023-02-03,94862.62,0.0,Feb 2023,94862.62,114940.47991660562,209803.09991660563,8.741795829858567
2023-02-06,94657.95,0.0,Feb 2023,94657.95,114949.04246504593,209606.99246504594,8.733624686043582
2023-02-07,93962.54,0.0,Feb 2023,93962.54,114704.14182194056,208666.68182194055,8.69444507591419
2023-02-08,94137.04,0.0,Feb 2023,94137.04,115822.01549866016,209959.05549866013,8.748293979110839
2023-02-09,93270.63,0.0,Feb 2023,93270.63,115930.98638766896,209201.61638766897,8.716734016152873
2023-02-10,94140.0,0.0,Feb 2023,94140.0,115916.83484369214,210056.83484369214,8.752368118487173
2023-02-13,92591.48,0.0,Feb 2023,92591.48,114741.67464182942,207333.15464182943,8.63888144340956
2023-02-14,91951.21,0.0,Feb 2023,91951.21,113518.13377355135,205469.34377355134,8.561222657231307
2023-02-15,92114.22,0.0,Feb 2023,92114.22,114395.46647749605,206509.68647749606,8.60457026989567
2023-02-16,94141.28,0.0,Feb 2023,94141.28,116012.97014397991,210154.2501439799,8.756427089332496
2023-02-17,93770.26,0.0,Feb 2023,93770.26,115427.24106973864,209197.50106973865,8.716562544572444
2023-02-20,93970.5,0.0,Feb 2023,93970.5,114063.62791247485,208034.12791247485,8.668088663019786
2023-02-21,93575.71,0.0,Feb 2023,93575.71,113444.23198911005,207019.94198911006,8.62583091621292
2023-02-22,92073.26,0.0,Feb 2023,92073.26,110805.2727073161,202878.5327073161,8.45327219613817
2023-02-23,91944.07,0.0,Feb 2023,91944.07,111404.39546764173,203348.46546764174,8.472852727818406
2023-02-24,91104.79,0.0,Feb 2023,91104.79,110251.06221922007,201355.85221922008,8.389827175800837
2023-02-27,89655.92,0.0,Feb 2023,89655.92,108168.25150995907,197824.17150995907,8.242673812914962
2023-02-28,89871.94,0.0,Feb 2023,89871.94,108127.93775275329,197999.8777527533,8.249994906364721
2023-03-01,91567.47,0.0,Mar 2023,91567.47,110484.18335277632,202051.6533527763,8.418818889699013
2023-03-02,92499.78,0.0,Mar 2023,92499.78,110213.17580821588,202712.9558082159,8.446373158675662
2023-03-03,92076.22,0.0,Mar 2023,92076.22,112232.27456460257,204308.49456460256,8.512853940191773
2023-03-06,92862.91,0.0,Mar 2023,92862.91,113224.76345595717,206087.67345595718,8.586986393998215
2023-03-08,93066.84,0.0,Mar 2023,93066.84,114518.58429777577,207585.42429777578,8.64939267907399
2023-03-09,92757.04,0.0,Mar 2023,92757.04,113728.11138086263,206485.15138086263,8.603547974202609
2023-03-10,92288.16,0.0,Mar 2023,92288.16,113213.61084885799,205501.770848858,8.562573785369084
2023-03-13,90302.34,0.0,Mar 2023,90302.34,110927.70201108007,201230.04201108008,8.384585083795002
2023-03-14,89208.47,0.0,Mar 2023,89208.47,109836.36633452408,199044.8363345241,8.293534847271838
2023-03-15,89101.98,0.0,Mar 2023,89101.98,109989.25381048479,199091.2338104848,8.295468075436867
2023-03-16,88406.3,0.0,Mar 2023,88406.3,108154.82732141098,196561.12732141098,8.190046971725458
2023-03-17,88967.75,0.0,Mar 2023,88967.75,110183.15639571728,199150.9063957173,8.297954433154887
2023-03-20,87956.55,0.0,Mar 2023,87956.55,108279.79802113469,196236.34802113468,8.17651450088061
2023-03-21,88577.04,0.0,Mar 2023,88577.04,109257.66583947829,197834.7058394783,8.243112743311595
2023-03-22,88432.68,0.0,Mar 2023,88432.68,109758.95629452633,198191.63629452634,8.257984845605264
2023-03-23,88195.54,0.0,Mar 2023,88195.54,109891.50858231529,198087.04858231527,8.253627024263137
2023-03-24,87018.86,0.0,Mar 2023,87018.86,107779.42268148168,194798.28268148168,8.116595111728403
2023-03-27,84711.94,0.0,Mar 2023,84711.94,106024.61810114919,190736.5581011492,7.947356587547882
2023-03-28,83676.85,0.0,Mar 2023,83676.85,104508.07269913121,188184.92269913122,7.841038445797134
2023-03-29,84642.73,0.0,Mar 2023,84642.73,107270.97612444879,191913.7061244488,7.996404421852033
2023-03-31,89198.82,0.0,Mar 2023,89198.82,108955.78976128343,198154.60976128344,8.25644207338681
2023-04-03,90635.93,0.0,Apr 2023,90635.93,110784.82375356379,201420.7537535638,8.392531406398492
2023-04-05,95770.5,0.0,Apr 2023,95770.5,112123.76934959488,207894.2693495949,8.662261222899787
2023-04-06,94456.03,0.0,Apr 2023,94456.03,113638.8502665815,208094.8802665815,8.670620011107562
2023-04-10,94583.5,0.0,Apr 2023,94583.5,113716.48694824585,208299.98694824585,8.679166122843577
2023-04-11,94623.91,0.0,Apr 2023,94623.91,115005.3676855458,209629.2776855458,8.73455323689774
2023-04-12,95350.18,0.0,Apr 2023,95350.18,116106.24839244466,211456.42839244465,8.810684516351861
2023-04-13,95564.16,0.0,Apr 2023,95564.16,117238.79139392424,212802.95139392425,8.86678964141351
2023-04-17,94379.44,0.0,Apr 2023,94379.44,117530.89616592773,211910.33616592773,8.82959734024699
2023-04-18,94937.64,0.0,Apr 2023,94937.64,117532.07264139087,212469.71264139086,8.852904693391286
2023-04-19,95112.96,0.0,Apr 2023,95112.96,118189.99747935035,213302.95747935036,8.887623228306264
2023-04-20,94525.81,0.0,Apr 2023,94525.81,117841.39810822778,212367.20810822776,8.848633671176156
2023-04-21,94315.23,0.0,Apr 2023,94315.23,117218.77315311132,211534.00315311132,8.813916798046305
2023-04-24,94148.81,0.0,Apr 2023,94148.81,118032.96435476922,212181.7743547692,8.84090726478205
2023-04-25,94540.09,0.0,Apr 2023,94540.09,120352.51144904715,214892.60144904716,8.953858393710298
2023-04-26,96502.49,0.0,Apr 2023,96502.49,120474.8348588254,216977.32485882542,9.040721869117727
2023-04-27,97589.42,0.0,Apr 2023,97589.42,120682.97014854543,218272.39014854544,9.09468292285606
2023-04-28,99213.67,0.0,Apr 2023,99213.67,121474.49110618884,220688.16110618884,9.195340046091202
2023-05-02,98796.56,0.0,May 2023,98796.56,122657.8518767006,221454.4118767006,9.227267161529191
2023-05-03,98278.74,0.0,May 2023,98278.74,123700.71479835264,221979.45479835264,9.24914394993136
2023-05-04,99215.02,0.0,May 2023,99215.02,125414.40195120689,224629.4219512069,9.359559247966954
2023-05-05,98799.75,0.0,May 2023,98799.75,124001.77020039984,222801.52020039986,9.283396675016661
2023-05-08,98991.54,0.0,May 2023,98991.54,124071.97363430353,223063.51363430353,9.294313068095981
2023-05-09,98449.23,0.0,May 2023,98449.23,124078.92931496323,222528.1593149632,9.272006638123466
2023-05-10,98415.52,0.0,May 2023,98415.52,123552.83418346153,221968.35418346152,9.248681424310897
2023-05-11,99226.84,0.0,May 2023,99226.84,124928.65798725994,224155.49798725994,9.33981241613583
2023-05-12,98554.5,0.0,May 2023,98554.5,124790.23360365718,223344.73360365717,9.306030566819048
2023-05-15,99520.42,0.0,May 2023,99520.42,125661.77295407536,225182.19295407535,9.382591373086473
2023-05-16,99342.71,0.0,May 2023,99342.71,126019.62914295265,225362.33914295264,9.390097464289694
2023-05-17,99687.89,0.0,May 2023,99687.89,125250.83848300525,224938.72848300525,9.372447020125218
2023-05-18,100439.01,0.0,May 2023,100439.01,125311.82312797775,225750.83312797773,9.40628471366574
2023-05-19,100214.19,0.0,May 2023,100214.19,126524.15078965646,226738.34078965645,9.447430866235685
2023-05-22,99923.84,0.0,May 2023,99923.84,127169.64346734395,227093.48346734396,9.462228477805999
2023-05-23,99925.91,0.0,May 2023,99925.91,128711.63043825934,228637.54043825934,9.526564184927473
2023-05-24,99650.44,0.0,May 2023,99650.44,128065.0376542228,227715.4776542228,9.488144902259284
2023-05-25,99928.41,0.0,May 2023,99928.41,127236.11638450282,227164.52638450282,9.465188599354285
2023-05-26,101047.06,0.0,May 2023,101047.06,128438.45879957914,229485.51879957912,9.56189661664913
2023-05-29,101406.05,0.0,May 2023,101406.05,129448.74406125271,230854.79406125273,9.618949752552197
2023-05-30,101202.51,0.0,May 2023,101202.51,129154.12191431591,230356.63191431592,9.59819299642983
2023-05-31,101504.19,0.0,May 2023,101504.19,129068.82427697192,230573.01427697192,9.607208928207163
2023-06-01,101487.98,0.0,Jun 2023,101487.98,128760.28490398424,230248.26490398424,9.593677704332677
2023-06-02,101794.18,0.0,Jun 2023,101794.18,129922.03806052078,231716.21806052077,9.654842419188366
2023-06-05,102991.48,0.0,Jun 2023,102991.48,129629.7179557467,232621.1979557467,9.692549914822779
2023-06-06,104212.11,0.0,Jun 2023,104212.11,130987.6849105252,235199.7949105252,9.799991454605216
2023-06-07,105660.26,0.0,Jun 2023,105660.26,132860.47881548968,238520.7388154897,9.938364117312071
2023-06-08,104804.76,0.0,Jun 2023,104804.76,130868.28778179102,235673.047781791,9.819710324241292
2023-06-09,104855.59,0.0,Jun 2023,104855.59,129977.16828143875,234832.75828143873,9.784698261726614
2023-06-12,104991.84,0.0,Jun 2023,104991.84,130965.65784923478,235957.4978492348,9.831562410384782
2023-06-13,104881.85,0.0,Jun 2023,104881.85,132210.3100270946,237092.1600270946,9.87884000112894
2023-06-14,104853.1,0.0,Jun 2023,104853.1,134785.23615962526,239638.33615962527,9.98493067331772
2023-06-15,105661.93,0.0,Jun 2023,105661.93,135905.12411355512,241567.05411355512,10.06529392139813
2023-06-16,106137.99,0.0,Jun 2023,106137.99,136472.33214428887,242610.32214428886,10.108763422678702
2023-06-19,106642.49,0.0,Jun 2023,106642.49,137358.08830101567,244000.57830101566,10.16669076254232
2023-06-20,107514.96,0.0,Jun 2023,107514.96,139013.12781968663,246528.08781968663,10.27200365915361
2023-06-21,107364.95,0.0,Jun 2023,107364.95,138894.05092753776,246259.00092753774,10.260791705314073
2023-06-22,107481.3,0.0,Jun 2023,107481.3,138330.09646553666,245811.39646553667,10.24214151939736
2023-06-23,106243.29,0.0,Jun 2023,106243.29,135693.86392920953,241937.1539292095,10.080714747050397
2023-06-26,106614.84,0.0,Jun 2023,106614.84,137331.42237327306,243946.26237327306,10.164427598886377
2023-06-27,108080.79,0.0,Jun 2023,108080.79,141609.38408502232,249690.1740850223,10.403757253542596
2023-06-28,110748.49,0.0,Jun 2023,110748.49,141439.792784383,252188.282784383,10.507845116015957
2023-06-30,109842.54,0.0,Jun 2023,109842.54,141314.17803519245,251156.71803519246,10.464863251466353
2023-07-03,110845.52,0.0,Jul 2023,110845.52,143664.58152287212,254510.1015228721,10.604587563453004
2023-07-04,111097.16,0.0,Jul 2023,111097.16,143146.54262032878,254243.70262032878,10.593487609180366
2023-07-05,111118.08,0.0,Jul 2023,111118.08,144061.32017313302,255179.400173133,10.632475007213875
2023-07-06,112562.82,0.0,Jul 2023,112562.82,145320.68094417744,257883.50094417745,10.74514587267406
2023-07-07,112636.5,0.0,Jul 2023,112636.5,145923.87155223385,258560.37155223385,10.77334881467641
2023-07-10,113125.96,0.0,Jul 2023,113125.96,146197.20553583073,259323.16553583072,10.80513189732628
2023-07-11,115982.3,0.0,Jul 2023,115982.3,147846.72018671973,263829.0201867197,10.992875841113321
2023-07-12,116027.59,0.0,Jul 2023,116027.59,147660.11347709806,263687.703477098,10.986987644879084
2023-07-13,115180.58,0.0,Jul 2023,115180.58,149323.71104758253,264504.2910475825,11.021012126982605
2023-07-14,116426.26,0.0,Jul 2023,116426.26,150948.70582910968,267374.96582910966,11.140623576212903
2023-07-17,117279.99,0.0,Jul 2023,117279.99,151446.160111409,268726.150111409,11.19692292130871
2023-07-18,116616.9,0.0,Jul 2023,116616.9,149984.831493891,266601.731493891,11.108405478912124
2023-07-19,116978.72,0.0,Jul 2023,116978.72,152067.76518599328,269046.48518599325,11.210270216083051
2023-07-20,117200.85,0.0,Jul 2023,117200.85,152715.20434079604,269916.0543407961,11.246502264199837
2023-07-21,116466.57,0.0,Jul 2023,116466.57,152634.89257837858,269101.4625783786,11.212560940765776
2023-07-24,117012.69,0.0,Jul 2023,117012.69,155316.11665099565,272328.8066509956,11.347033610458151
2023-07-25,116529.13,0.0,Jul 2023,116529.13,156248.4376312498,272777.5676312498,11.365731984635408
2023-07-26,116566.12,0.0,Jul 2023,116566.12,158722.01499005972,275288.1349900597,11.470338957919155
2023-07-27,116344.84,0.0,Jul 2023,116344.84,159213.19639246952,275558.03639246954,11.48158484968623
2023-07-28,116352.79,0.0,Jul 2023,116352.79,158119.76713445375,274472.55713445373,11.436356547268906
2023-07-31,117965.39,0.0,Jul 2023,117965.39,159546.6161116733,277512.0061116733,11.563000254653055
2023-08-01,119758.95,0.0,Aug 2023,119758.95,161628.22861480183,281387.17861480184,11.724465775616743
2023-08-02,118101.89,0.0,Aug 2023,118101.89,159019.11550066742,277121.00550066744,11.54670856252781
2023-08-03,117433.2,0.0,Aug 2023,117433.2,157979.713114802,275412.913114802,11.475538046450083
2023-08-04,117741.86,0.0,Aug 2023,117741.86,158447.5656102104,276189.4256102104,11.507892733758766
2023-08-07,117555.28,0.0,Aug 2023,117555.28,158139.49345309162,275694.7734530916,11.48728222721215
2023-08-08,119239.48,0.0,Aug 2023,119239.48,158619.35284224935,277858.83284224937,11.577451368427058
2023-08-09,119521.38,0.0,Aug 2023,119521.38,160142.34828497464,279663.72828497464,11.652655345207277
2023-08-10,119424.51,0.0,Aug 2023,119424.51,158463.46137841255,277887.97137841256,11.578665474100523
2023-08-11,117546.58,0.0,Aug 2023,117546.58,158605.5403744875,276152.1203744875,11.506338348936978
2023-08-14,117757.7,0.0,Aug 2023,117757.7,158024.75660601762,275782.4566060176,11.4909356919174
2023-08-16,119600.89,0.0,Aug 2023,119600.89,161165.8765083695,280766.7665083695,11.698615271182062
2023-08-17,119681.14,0.0,Aug 2023,119681.14,161337.64135263316,281018.78135263314,11.709115889693047
2023-08-18,119426.6,0.0,Aug 2023,119426.6,160641.17455232493,280067.7745523249,11.669490606346871
2023-08-21,120636.28,0.0,Aug 2023,120636.28,161347.5438937153,281983.8238937153,11.74932599557147
2023-08-22,122152.34,0.0,Aug 2023,122152.34,163252.90383444104,285405.24383444106,11.891885159768378
2023-08-23,122426.16,0.0,Aug 2023,122426.16,165273.089086478,287699.249086478,11.987468711936584
2023-08-24,122272.94,0.0,Aug 2023,122272.94,166712.78953967657,288985.72953967657,12.041072064153191
2023-08-25,121266.43,0.0,Aug 2023,121266.43,165711.05281046312,286977.4828104631,11.95739511710263
2023-08-28,122296.02,0.0,Aug 2023,122296.02,167138.03470143504,289434.05470143503,12.05975227922646
2023-08-29,123909.9,0.0,Aug 2023,123909.9,167328.16341224164,291238.06341224164,12.134919308843402
2023-08-30,126099.99,0.0,Aug 2023,126099.99,167619.39395021656,293719.3839502166,12.238307664592357
2023-08-31,125662.41,0.0,Aug 2023,125662.41,168045.57021037998,293707.98021038,12.237832508765832
2023-09-01,127619.4,0.0,Sep 2023,127619.4,169596.80992972097,297216.20992972096,12.384008747071707
2023-09-04,129337.53,0.0,Sep 2023,129337.53,171856.05576677754,301193.5857667775,12.549732740282396
2023-09-05,128648.89,0.0,Sep 2023,128648.89,172420.22838908323,301069.11838908325,12.544546599545136
2023-09-06,130641.08,0.0,Sep 2023,130641.08,174192.47921681916,304833.5592168192,12.701398300700799
2023-09-07,129942.25,0.0,Sep 2023,129942.25,173037.9852424576,302980.2352424576,12.624176468435733
2023-09-08,130652.95,0.0,Sep 2023,130652.95,173575.74975765392,304228.6997576539,12.676195823235581
2023-09-11,131033.67,0.0,Sep 2023,131033.67,175156.52423674794,306190.1942367479,12.757924759864496
2023-09-12,125045.13,0.0,Sep 2023,125045.13,168136.36827224123,293181.4982722412,12.215895761343385
2023-09-13,126942.28,0.0,Sep 2023,126942.28,168564.06968750342,295506.3496875034,12.312764570312643
2023-09-14,129215.54,0.0,Sep 2023,129215.54,172353.60910006685,301569.14910006686,12.565381212502786
2023-09-15,131456.11,0.0,Sep 2023,131456.11,173658.88340271462,305114.9934027146,12.713124725113108
2023-09-18,130526.66,0.0,Sep 2023,130526.66,171137.3839367331,301664.0439367331,12.569335164030546
2023-09-20,129168.91,0.0,Sep 2023,129168.91,169038.09005375532,298207.00005375536,12.425291668906473
2023-09-21,127975.01,0.0,Sep 2023,127975.01,167577.53197098494,295552.54197098495,12.314689248791039
2023-09-22,127990.78,0.0,Sep 2023,127990.78,166333.88101221458,294324.6610122146,12.26352754217561
2023-09-25,128259.37,0.0,Sep 2023,128259.37,166258.86173092487,294518.23173092486,12.271592988788536
2023-09-26,128454.86,0.0,Sep 2023,128454.86,167124.8522463869,295579.7122463869,12.315821343599454
2023-09-27,129028.65,0.0,Sep 2023,129028.65,168382.0186798735,297410.66867987346,12.392111194994728
2023-09-28,128674.15,0.0,Sep 2023,128674.15,168454.675895954,297128.825895954,12.38036774566475
2023-09-29,130052.19,0.0,Sep 2023,130052.19,168935.7574774888,298987.9474774888,12.457831144895366
2023-10-03,129022.05,0.0,Oct 2023,129022.05,168338.86895386392,297360.9189538639,12.390038289744329
2023-10-04,127916.34,0.0,Oct 2023,127916.34,166664.75190609615,294581.09190609615,12.274212162754006
2023-10-05,129936.89,0.0,Oct 2023,129936.89,166902.79103259867,296839.68103259866,12.368320043024944
2023-10-06,131362.93,0.0,Oct 2023,131362.93,168384.8504143887,299747.7804143887,12.489490850599529
2023-10-09,128492.92,0.0,Oct 2023,128492.92,164925.86969925987,293418.78969925985,12.225782904135828
2023-10-10,131241.14,0.0,Oct 2023,131241.14,167452.49268853437,298693.6326885344,12.445568028688934
2023-10-11,131947.94,0.0,Oct 2023,131947.94,168826.9826721107,300774.9226721107,12.53228844467128
2023-10-12,132964.12,0.0,Oct 2023,132964.12,169027.42953887145,301991.54953887145,12.582981230786311
2023-10-13,133633.47,0.0,Oct 2023,133633.47,168966.86470488543,302600.33470488543,12.608347279370227
2023-10-16,136714.74,0.0,Oct 2023,136714.74,170286.2395743698,307000.9795743698,12.791707482265409
2023-10-17,139254.28,0.0,Oct 2023,139254.28,172435.91843394746,311690.19843394746,12.987091601414477
2023-10-18,138772.69,0.0,Oct 2023,138772.69,171515.3278885764,310288.0178885764,12.928667412024016
2023-10-19,139066.07,0.0,Oct 2023,139066.07,171901.83290614307,310967.9029061431,12.956995954422629
2023-10-20,137501.5,0.0,Oct 2023,137501.5,170882.00105589008,308383.5010558901,12.84931254399542
2023-10-23,131659.99,0.0,Oct 2023,131659.99,163629.4836006509,295289.4736006509,12.303728066693788
2023-10-25,129861.33,0.0,Oct 2023,129861.33,160961.93552356155,290823.26552356157,12.117636063481733
2023-10-26,129758.94,0.0,Oct 2023,129758.94,161277.66150269733,291036.60150269733,12.126525062612389
2023-10-27,132533.37,0.0,Oct 2023,132533.37,164928.80631682434,297462.17631682433,12.394257346534348
2023-10-30,132487.73,0.0,Oct 2023,132487.73,164572.91174350862,297060.64174350863,12.37752673931286
2023-10-31,134417.28,0.0,Oct 2023,134417.28,166367.9856878839,300785.2656878839,12.53271940366183
2023-11-01,135858.73,0.0,Nov 2023,135858.73,165097.0385389294,300955.7685389294,12.53982368912206
2023-11-02,135673.57,0.0,Nov 2023,135673.57,166919.86631770065,302593.43631770066,12.60805984657086
2023-11-03,136798.98,0.0,Nov 2023,136798.98,167651.05277254575,304450.03277254576,12.685418032189407
2023-11-06,138730.22,0.0,Nov 2023,138730.22,169901.56936830955,308631.78936830955,12.85965789034623
2023-11-07,138914.57,0.0,Nov 2023,138914.57,169146.64599135437,308061.2159913544,12.835883999639766
2023-11-08,140632.46,0.0,Nov 2023,140632.46,170160.47768455368,310792.9376845537,12.949705736856403
2023-11-09,139918.95,0.0,Nov 2023,139918.95,168959.12297069613,308878.07297069614,12.86991970711234
2023-11-10,140704.87,0.0,Nov 2023,140704.87,170467.32255160814,311172.19255160814,12.965508022983672
2023-11-13,144577.2,0.0,Nov 2023,144577.2,171396.5507525988,315973.7507525988,13.16557294802495
2023-11-15,146843.73,0.0,Nov 2023,146843.73,172961.8622431691,319805.5922431691,13.325233010132045
2023-11-16,147589.14,0.0,Nov 2023,147589.14,172915.69421385264,320504.83421385265,13.35436809224386
2023-11-17,148316.54,0.0,Nov 2023,148316.54,173122.759495247,321439.299495247,13.393304145635293
2023-11-20,147570.17,0.0,Nov 2023,147570.17,173179.29970316784,320749.46970316785,13.364561237631994
2023-11-21,147497.62,0.0,Nov 2023,147497.62,173079.7594882814,320577.3794882814,13.357390812011724
2023-11-22,147724.14,0.0,Nov 2023,147724.14,172546.12333718437,320270.2633371844,13.344594305716017
2023-11-23,147356.87,0.0,Nov 2023,147356.87,172126.16474921154,319483.0347492115,13.311793114550479
2023-11-24,147244.17,0.0,Nov 2023,147244.17,172069.00932924228,319313.1793292423,13.304715805385097
2023-11-28,146468.07,0.0,Nov 2023,146468.07,172561.19047582534,319029.26047582534,13.292885853159389
2023-11-29,147157.02,0.0,Nov 2023,147157.02,173229.78537276655,320386.80537276657,13.349450223865274
2023-11-30,148098.61,0.0,Nov 2023,148098.61,175050.6614898832,323149.2714898832,13.464552978745132
2023-12-01,148396.03,0.0,Dec 2023,148396.03,175880.60178685564,324276.63178685564,13.511526324452317
2023-12-04,150400.18,0.0,Dec 2023,150400.18,177471.15417972737,327871.33417972736,13.661305590821973
2023-12-05,149829.35,0.0,Dec 2023,149829.35,178172.85752704725,328002.20752704726,13.666758646960302
2023-12-06,152072.45,0.0,Dec 2023,152072.45,179035.26447527288,331107.7144752729,13.796154769803039
2023-12-07,152090.4,0.0,Dec 2023,152090.4,180173.44129957398,332263.841299574,13.844326720815584
2023-12-08,150708.06,0.0,Dec 2023,150708.06,179561.6212422689,330269.6812422689,13.76123671842787
2023-12-11,152251.35,0.0,Dec 2023,152251.35,181411.1965395014,333662.5465395014,13.90260610581256
2023-12-12,152358.15,0.0,Dec 2023,152358.15,180319.80403781668,332677.9540378167,13.861581418242361
2023-12-13,153223.12,0.0,Dec 2023,153223.12,181815.41593423721,335038.5359342372,13.959938997259883
2023-12-14,154249.33,0.0,Dec 2023,154249.33,183613.45885034534,337862.7888503453,14.07761620209772
2023-12-15,155681.89,0.0,Dec 2023,155681.89,185433.9572690469,341115.84726904694,14.213160302876956
2023-12-18,158280.22,0.0,Dec 2023,158280.22,186204.95388595195,344485.173885952,14.353548911914666
2023-12-19,159273.27,0.0,Dec 2023,159273.27,185221.58312815815,344494.85312815814,14.353952213673256
2023-12-20,153820.75,0.0,Dec 2023,153820.75,179570.5835748697,333391.33357486967,13.89130556561957
2023-12-21,157313.31,0.0,Dec 2023,157313.31,182021.83928693083,339335.1492869308,14.138964553622117
2023-12-22,160324.36,0.0,Dec 2023,160324.36,183481.36385733832,343805.7238573383,14.325238494055762
2023-12-26,162482.78,0.0,Dec 2023,162482.78,185201.9078107733,347684.68781077326,14.486861992115553
2023-12-27,162560.32,0.0,Dec 2023,162560.32,186283.5806433103,348843.9006433103,14.535162526804594
2023-12-28,162589.58,0.0,Dec 2023,162589.58,186237.17178369645,348826.75178369647,14.534447990987353
2023-12-29,164596.24,0.0,Dec 2023,164596.24,187034.91413821283,351631.1541382128,14.651298089092199
2024-01-01,164936.6,0.0,Jan 2024,164936.6,187674.1663704291,352610.7663704291,14.692115265434545
2024-01-02,163896.38,0.0,Jan 2024,163896.38,187245.15316724573,351141.53316724574,14.630897215301905
2024-01-03,164517.19,0.0,Jan 2024,164517.19,188557.54589760496,353074.73589760496,14.711447329066873
2024-01-04,166665.53,0.0,Jan 2024,166665.53,190935.7128911742,357601.24289117416,14.900051787132256
2024-01-05,165922.85,0.0,Jan 2024,165922.85,191220.8806166626,357143.7306166626,14.880988775694275
2024-01-08,164950.91,0.0,Jan 2024,164950.91,189664.3751011767,354615.2851011767,14.775636879215696
2024-01-09,167393.38,0.0,Jan 2024,167393.38,190534.27642235946,357927.65642235946,14.913652350931644
2024-01-10,168257.64,0.0,Jan 2024,168257.64,190627.91699047916,358885.5569904792,14.953564874603298
2024-01-11,169504.44,0.0,Jan 2024,169504.44,192102.58891287562,361607.0289128756,15.066959538036484
