Date,NIFTY 50,NIFTY MIDCAP150 QUALITY 50,NIFTY FINANCIAL SERVICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY INFRASTRUCTURE,NIFTY MIDSMALL IT & TELECOM,NIFTY MNC,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY100 ESG SECTOR LEADERS,NIFTY METAL,NIFTY REALTY,NIFTY MIDCAP 150,NIFTY MIDSMALL HEALTHCARE,NIFTY100 LOW VOLATILITY 30,NIFTY LOW VOLATILITY 50,NIFTY CONSUMER DURABLES,NIFTY CPSE,NIFTY HIGH BETA 50,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY GROWTH SECTORS 15,NIFTY TATA GROUP,NIFTY FMCG,NIFTY TRANSPORTATION & LOGISTICS,NIFTY PSU BANK,NIFTY200 ALPHA 30,NIFTY SME EMERGE,NIFTY100 ENHANCED ESG,NIFTY100 LIQUID 15,NIFTY100 ESG,NIFTY SMALLCAP 100,NIFTY PSE,NIFTY NEXT 50,NIFTY PRIVATE BANK,NIFTY CORE HOUSING,NIFTY MIDCAP LIQUID 15,NIFTY50 SHARIAH,NIFTY MIDCAP150 MOMENTUM 50,NIFTY REITS & INVITS,NIFTY SMALLCAP250 QUALITY 50,NIFTY INDIA DEFENCE,NIFTY100 QUALITY 30,NIFTY 200,NIFTY ENERGY,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MEDIA,NIFTY INDIA DIGITAL,NIFTY FINANCIAL SERVICES 25/50,NIFTY INDIA CONSUMPTION,NIFTY50 VALUE 20,NIFTY MOBILITY,NIFTY TATA GROUP 25% CAP,NIFTY SHARIAH 25,NIFTY100 ALPHA 30,NIFTY MIDCAP SELECT,NIFTY50 EQUAL WEIGHT,NIFTY200 MOMENTUM 30,NIFTY OIL & GAS,NIFTY NON-CYCLICAL CONSUMER,NIFTY MICROCAP 250,NIFTY COMMODITIES,NIFTY AUTO,NIFTY PHARMA,NIFTY SMALLCAP 50,NIFTY100 EQUAL WEIGHT,NIFTY MAHINDRA GROUP,NIFTY IT,NIFTY MIDSMALLCAP 400,NIFTY LARGEMIDCAP 250,NIFTY 500,NIFTY HOUSING,NIFTY500 VALUE 50,NIFTY HEALTHCARE INDEX,NIFTY MIDCAP 50,NIFTY SMALLCAP 250,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY SERVICES SECTOR,NIFTY 100,NIFTY MIDCAP 100,NIFTY ALPHA 50,NIFTY INDIA MANUFACTURING,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY500 MULTICAP 50:25:25,NIFTY200 QUALITY 30,NIFTY BANK,NIFTY TOTAL MARKET,NIFTY500 SHARIAH,NIFTY ADITYA BIRLA GROUP
2008-11-20,2553.1,1084.77,1571.7,941.66,2099.0,779.43,2196.88,1042.3,1234.4,,1188.78,216.8,946.79,968.63,1411.7,1602.4,1043.9,856.56,916.09,1464.2,,727.16,4726.6,821.76,1651.7,991.01,,,,,1526.1,1955.6,3822.6,1374.3,1198.53,,612.1,1250.42,,867.63,,,1274.2,4992.8,1150.46,707.29,965.91,1581.1,928.61,,881.6,795.74,,1115.23,750.6,3066.8,,1325.61,1170.53,844.01,1248.6,971.74,2211.25,1006.36,2543.2,1188.6,2212.3,1003.0,1051.4,1988.4,1196.08,995.41,1166.1,1142.8,1133.2,1577.74,3146.0,2407.5,3272.8,1565.2,926.17,1302.5,541.21,1100.3,1196.6,4086.9,1100.29,596.18,691.18
2008-11-21,2693.4,1091.3,1660.98,949.13,2214.9,777.2,2236.83,1067.3,1267.8,,1240.74,213.37,954.75,978.21,1457.3,1640.4,1060.84,888.98,939.38,1495.2,,753.14,4778.0,830.86,1743.7,1010.81,,,,,1532.2,2065.2,3841.8,1424.0,1204.87,,644.07,1255.84,,870.37,,,1328.1,5313.3,1161.55,733.11,998.65,1658.1,958.72,,900.11,815.29,,1144.75,762.63,3203.4,,1388.82,1202.34,844.86,1307.9,986.58,2245.37,1014.93,2606.1,1198.7,2328.5,1008.5,1079.92,2067.2,1245.95,1012.6,1183.2,1159.7,1133.0,1626.83,3342.3,2523.8,3298.2,1595.1,955.98,1340.5,554.71,1127.7,1217.0,4300.7,1143.05,620.53,713.93
2008-11-24,2708.2,1086.68,1625.91,954.86,2243.2,779.33,2238.81,1070.3,1274.4,,1231.3,205.36,953.79,977.22,1463.7,1648.1,1045.37,914.08,926.96,1498.6,,759.99,4853.7,833.51,1689.7,1013.23,,,,,1527.0,2091.0,3813.4,1390.2,1181.11,,650.37,1257.34,,872.84,,,1333.2,5403.8,1149.96,727.52,1007.36,1626.7,972.52,,908.32,818.18,,1145.18,765.68,3218.8,,1410.37,1217.73,835.93,1321.2,996.13,2255.66,1017.69,2596.7,1162.9,2349.6,1006.2,1081.77,2075.0,1236.86,1017.1,1189.6,1154.7,1127.4,1623.85,3356.4,2533.5,3286.3,1597.1,961.21,1347.6,553.57,1128.5,1218.8,4164.7,1147.1,624.86,717.4
2008-11-25,2654.0,1082.06,1584.14,961.97,2206.4,779.63,2245.91,1063.5,1266.8,,1218.53,198.57,944.66,973.72,1443.4,1638.7,1043.61,910.79,911.01,1498.0,,748.3,4845.8,826.93,1626.7,1013.68,,,,,1512.2,2086.8,3782.1,1374.7,1153.07,,634.6,1255.58,,864.07,,,1310.3,5299.8,1142.64,725.38,991.59,1588.1,960.48,,892.26,811.23,,1134.02,749.47,3164.0,,1383.51,1210.39,825.68,1304.5,990.5,2244.84,1005.61,2568.2,1108.9,2310.9,996.62,1067.18,2040.4,1217.38,1013.7,1183.0,1139.8,1116.7,1599.91,3291.8,2486.5,3271.6,1587.3,945.99,1345.5,550.6,1113.1,1217.3,4053.2,1128.03,612.0,704.44
2008-11-26,2752.2,1086.41,1658.22,975.8,2278.4,781.53,2235.16,1085.3,1281.2,,1279.33,203.21,946.71,989.47,1474.2,1668.2,1044.24,919.86,924.93,1529.8,,769.45,4879.2,828.78,1673.5,1032.81,,,,,1497.3,2133.3,3830.7,1466.9,1181.08,,653.6,1266.46,,855.73,,,1345.1,5527.4,1139.18,719.53,1009.88,1640.1,975.12,,899.03,830.28,,1166.78,760.73,3254.1,,1426.66,1222.17,821.0,1341.7,998.02,2296.14,1009.43,2613.3,1088.3,2364.5,996.63,1083.82,2090.7,1269.34,1027.0,1207.1,1160.6,1111.9,1614.57,3428.1,2570.9,3290.8,1608.3,967.57,1364.1,563.45,1128.3,1229.0,4267.9,1155.25,626.13,730.58
2008-11-28,2755.1,1098.78,1674.67,976.84,2267.2,800.04,2248.18,1091.1,1289.1,,1253.04,200.19,951.5,987.83,1480.8,1677.4,1039.35,918.55,923.49,1542.0,,785.88,4916.8,831.56,1673.2,1036.73,,,,,1500.7,2111.0,3848.8,1484.6,1172.27,,656.93,1278.8,,853.23,,,1347.0,5457.4,1150.12,703.63,1029.0,1663.8,977.33,,896.83,838.76,,1168.78,769.7,3248.9,,1422.58,1227.6,816.38,1325.7,1006.0,2300.44,1016.77,2614.7,1109.6,2449.9,999.72,1086.87,2093.1,1252.84,1030.6,1205.9,1166.4,1111.0,1646.17,3450.5,2574.7,3309.6,1628.6,971.08,1376.4,562.03,1129.7,1238.6,4291.1,1156.4,629.18,727.28
2008-12-01,2682.9,1084.59,1621.33,957.28,2194.2,785.13,2203.74,1071.7,1269.8,,1232.7,190.38,938.63,968.08,1451.1,1645.1,998.78,917.82,903.45,1513.8,,781.55,4785.5,808.3,1617.9,1011.87,,,,,1476.4,2074.6,3808.3,1435.5,1145.17,,640.81,1251.21,,850.45,,,1317.5,5357.9,1138.07,695.84,1009.59,1614.2,953.06,,883.77,829.57,,1147.07,752.94,3165.7,,1407.52,1203.52,814.17,1307.1,962.77,2272.03,993.52,2571.6,1102.4,2420.8,987.19,1067.21,2048.4,1216.64,1021.5,1183.2,1146.8,1099.3,1620.63,3371.0,2512.3,3260.3,1597.7,943.11,1349.6,552.74,1111.7,1214.0,4124.3,1132.06,616.03,716.14
2008-12-02,2657.8,1070.71,1598.67,952.28,2214.2,772.66,2181.04,1068.7,1267.1,,1224.72,194.48,927.41,960.13,1442.8,1630.8,978.82,899.81,901.12,1508.8,,752.52,4828.5,787.72,1599.4,1004.06,,,,,1447.0,2056.2,3814.5,1442.5,1148.55,,632.44,1232.42,,835.87,,,1305.4,5279.2,1120.39,717.52,1000.41,1593.1,954.08,,860.16,803.83,,1133.92,745.64,3136.7,,1371.95,1211.75,801.73,1291.5,933.07,2269.08,982.26,2559.1,1041.7,2356.7,974.04,1056.07,2029.4,1216.83,1012.6,1180.4,1137.8,1081.6,1576.97,3362.6,2492.3,3228.6,1578.1,928.05,1341.0,550.85,1099.5,1205.2,4099.3,1121.44,609.04,740.66
2008-12-03,2656.4,1077.41,1643.12,960.69,2216.5,770.93,2193.91,1068.5,1266.7,,1252.44,201.4,936.18,962.09,1445.8,1638.0,1003.74,906.82,928.07,1514.0,,764.69,4831.8,797.29,1665.9,1018.32,,,,,1456.9,2067.3,3907.3,1460.2,1173.41,,627.56,1243.9,,836.2,,,1312.8,5257.5,1135.8,764.66,988.12,1638.4,954.23,,868.38,822.23,,1138.71,752.11,3142.5,,1367.36,1219.18,805.3,1303.9,942.18,2257.19,989.08,2591.5,1040.5,2300.9,982.05,1063.87,2040.6,1241.94,1026.2,1174.7,1152.0,1087.8,1603.17,3362.6,2499.1,3257.8,1600.9,934.53,1337.1,559.02,1105.5,1200.0,4220.3,1127.6,607.03,735.44
2008-12-04,2788.0,1117.44,1741.91,989.06,2340.4,788.92,2249.9,1097.6,1293.3,,1345.87,227.74,973.96,984.58,1486.1,1680.6,1021.7,926.09,989.38,1552.0,,806.81,4981.3,819.43,1743.9,1061.67,,,,,1502.2,2144.5,4099.2,1548.6,1257.97,,658.07,1284.15,,855.62,,,1373.0,5504.4,1170.35,796.38,1032.03,1731.7,983.58,,899.72,879.99,,1178.17,780.31,3283.3,,1421.99,1274.33,822.53,1362.5,972.9,2266.38,1015.82,2713.6,1080.3,2368.6,1015.7,1110.08,2132.6,1321.8,1049.6,1186.3,1192.2,1111.7,1681.05,3509.8,2622.7,3406.8,1672.4,977.66,1371.1,579.89,1149.1,1238.1,4446.6,1178.02,635.07,756.76
2008-12-05,2714.4,1100.4,1699.02,974.38,2287.4,776.1,2218.4,1079.5,1281.9,,1296.07,219.4,960.22,982.3,1467.5,1656.3,987.89,912.26,971.9,1521.2,,781.36,4895.0,815.68,1704.6,1039.82,,,,,1494.7,2087.5,4036.0,1528.1,1226.19,,641.44,1273.73,,857.56,,,1339.3,5348.0,1153.73,782.41,1014.84,1692.6,970.94,,887.26,856.73,,1157.8,762.88,3216.6,,1374.27,1251.56,820.43,1320.8,976.14,2245.36,1010.45,2664.0,1070.7,2275.7,1005.1,1088.14,2083.1,1287.36,1025.2,1172.9,1167.1,1108.6,1639.83,3414.3,2557.2,3355.3,1645.7,963.73,1352.0,572.1,1129.8,1222.4,4357.0,1151.06,620.54,749.51
2008-12-08,2784.0,1096.15,1743.14,970.02,2380.0,766.64,2268.37,1091.1,1301.6,,1333.34,231.22,957.23,979.91,1497.1,1679.1,1009.95,919.85,986.82,1536.9,,795.68,4926.8,819.67,1730.6,1052.58,,,,,1502.6,2129.0,4066.0,1546.5,1274.4,,655.77,1264.22,,858.9,,,1365.9,5431.5,1155.08,788.93,1037.96,1732.7,992.05,,885.77,878.51,,1172.44,764.25,3298.6,,1380.51,1276.67,827.11,1351.2,988.35,2244.17,1011.93,2701.8,1064.0,2304.2,1004.0,1098.62,2121.6,1328.77,1016.0,1175.4,1166.3,1112.0,1682.45,3521.6,2616.6,3327.8,1652.3,979.81,1364.6,579.58,1142.7,1239.3,4429.8,1172.11,631.11,772.76
2008-12-10,2928.2,1111.37,1814.96,983.91,2511.8,776.25,2336.74,1133.5,1343.2,,1459.31,260.76,981.22,996.28,1551.5,1729.9,1031.97,952.32,1037.5,1573.3,,841.95,4974.3,850.8,1747.7,1095.25,,,,,1528.9,2193.2,4203.2,1607.8,1391.32,,693.09,1287.08,,870.85,,,1428.0,5673.9,1170.94,816.39,1083.99,1801.2,1033.0,,929.14,938.32,,1222.59,797.31,3475.8,,1450.19,1325.8,840.27,1423.9,1026.4,2269.71,1029.03,2810.5,1155.2,2391.3,1025.2,1138.44,2214.6,1411.59,1039.6,1191.9,1206.5,1126.3,1771.46,3671.7,2746.0,3403.5,1718.9,1030.89,1408.6,597.2,1181.7,1275.4,4550.7,1222.88,662.83,827.39
2008-12-11,2920.1,1130.26,1827.82,1001.1,2521.4,775.49,2321.28,1131.6,1330.8,,1477.34,266.58,1000.9,1000.63,1534.3,1721.8,1017.24,934.61,1063.6,1569.9,,819.36,4981.6,867.99,1770.2,1122.65,,,,,1551.3,2165.7,4288.6,1625.4,1402.8,,691.3,1298.5,,879.19,,,1431.0,5688.8,1187.9,820.25,1075.1,1816.0,1035.1,,945.41,920.97,,1235.71,809.97,3453.3,,1460.03,1339.81,853.79,1436.3,1036.6,2241.83,1054.01,2821.7,1149.7,2294.5,1044.7,1150.27,2222.3,1418.59,1055.9,1181.4,1245.0,1145.4,1784.76,3650.1,2746.6,3469.8,1762.9,1032.95,1405.1,596.99,1192.5,1266.6,4597.1,1227.43,664.4,820.0
2008-12-12,2921.3,1133.9,1854.0,1003.72,2525.2,782.31,2309.12,1119.4,1317.4,,1475.21,277.79,1013.8,1001.24,1515.0,1707.1,1048.96,940.5,1082.2,1569.0,,806.67,4977.5,864.4,1800.2,1132.82,,,,,1590.0,2149.9,4323.8,1635.6,1430.08,,692.33,1304.18,,898.22,,,1435.1,5721.5,1194.93,836.53,1057.22,1839.1,1043.4,,952.61,913.28,,1244.93,821.6,3454.0,,1486.77,1344.09,875.48,1446.0,1034.8,2234.0,1078.68,2830.9,1180.1,2211.9,1061.2,1159.01,2230.2,1433.76,1073.5,1177.4,1253.9,1170.3,1820.85,3636.3,2750.5,3502.9,1794.0,1033.57,1397.4,596.07,1202.8,1252.4,4655.3,1232.28,665.76,828.43
2008-12-15,2981.2,1168.59,1869.52,1030.07,2570.2,812.04,2382.27,1148.2,1335.1,,1544.45,294.67,1054.5,1034.58,1539.6,1740.7,1094.88,960.07,1126.8,1597.2,,808.68,5024.0,885.54,1800.7,1178.04,,,,,1650.0,2223.5,4400.8,1687.5,1478.57,,707.63,1355.43,,918.53,,,1469.2,5901.2,1241.52,845.56,1073.12,1861.5,1051.8,,978.88,920.36,,1273.01,864.86,3536.9,,1538.16,1361.09,917.47,1508.6,1058.5,2270.55,1117.88,2898.1,1203.4,2201.1,1101.4,1195.01,2282.3,1471.26,1109.3,1196.8,1305.3,1209.1,1845.18,3665.4,2805.9,3627.1,1854.0,1063.59,1416.3,611.33,1235.6,1281.2,4707.5,1261.62,680.88,876.29
2008-12-16,3041.7,1187.26,1893.78,1048.33,2603.8,824.55,2431.78,1172.0,1363.9,,1546.2,302.35,1077.0,1067.78,1573.2,1776.9,1175.27,981.83,1149.9,1629.1,,816.65,5094.6,902.99,1845.5,1206.65,,,,,1712.7,2322.3,4505.4,1720.8,1511.22,,720.16,1386.85,,939.89,,,1504.7,6099.3,1263.91,863.35,1091.47,1890.4,1062.2,,1001.34,927.12,,1293.03,878.08,3600.5,,1585.32,1372.35,950.84,1561.0,1073.8,2335.58,1153.16,2958.8,1208.0,2265.9,1129.2,1222.21,2336.8,1499.91,1120.9,1222.4,1332.0,1249.6,1850.68,3728.5,2864.2,3691.7,1906.9,1080.84,1443.9,624.45,1265.5,1318.3,4820.6,1292.06,693.94,884.85
2008-12-17,2954.3,1160.78,1866.26,1024.04,2477.0,797.05,2411.86,1146.4,1338.7,,1473.74,280.71,1044.7,1042.01,1542.5,1739.1,1132.86,960.58,1083.9,1604.1,,801.56,5063.9,895.6,1807.1,1144.78,,,,,1651.0,2271.6,4354.1,1713.4,1440.78,,693.73,1350.71,,919.87,,,1460.2,5964.5,1235.15,833.13,1061.6,1851.5,1025.5,,984.63,908.22,,1258.59,850.2,3482.7,,1544.23,1325.53,928.01,1504.3,1066.2,2301.8,1093.88,2859.0,1210.5,2218.9,1094.1,1185.89,2268.4,1447.21,1102.2,1203.1,1273.0,1208.0,1789.37,3616.0,2780.0,3599.3,1823.3,1052.84,1416.5,609.58,1229.3,1298.3,4789.6,1254.32,670.62,855.54
2008-12-18,3060.7,1172.89,1972.64,1040.24,2588.6,810.53,2433.84,1176.2,1371.6,,1512.71,301.89,1073.0,1048.74,1594.1,1787.7,1168.6,986.49,1140.6,1624.6,,835.91,5184.6,912.41,1921.3,1192.52,,,,,1685.4,2365.4,4524.5,1828.1,1499.12,,713.39,1373.46,,926.6,,,1511.8,6139.2,1280.11,859.66,1094.76,1948.7,1048.3,,1007.56,943.59,,1288.57,876.83,3621.0,,1581.03,1354.41,937.01,1558.5,1094.0,2312.27,1109.29,2963.2,1217.5,2320.1,1118.9,1223.35,2347.3,1523.79,1140.8,1210.3,1313.7,1224.3,1835.11,3772.8,2881.3,3673.0,1887.6,1084.35,1444.5,628.81,1263.6,1336.2,5122.9,1297.41,688.65,858.87
2008-12-19,3077.5,1204.1,1983.81,1074.23,2635.4,807.93,2453.24,1184.3,1385.7,,1510.5,334.75,1100.4,1074.33,1602.2,1802.2,1184.69,1001.1,1171.7,1640.9,,849.25,5288.2,932.41,1935.6,1194.47,,,,,1700.6,2362.7,4603.1,1832.6,1551.6,,718.19,1406.08,,927.58,,,1525.9,6117.5,1303.63,870.25,1100.67,1968.2,1065.5,,1032.7,960.4,,1296.65,895.24,3657.7,,1580.15,1383.55,946.52,1556.0,1116.9,2350.32,1110.3,3006.3,1255.9,2329.4,1140.1,1243.61,2370.3,1546.46,1168.8,1228.5,1335.8,1230.7,1874.66,3799.8,2901.6,3769.2,1908.3,1094.99,1458.9,637.96,1277.9,1352.5,5144.1,1310.15,695.33,854.86
2008-12-22,3039.3,1205.43,1944.23,1071.68,2626.2,800.83,2448.39,1169.3,1371.7,,1486.8,334.19,1097.4,1079.6,1582.0,1787.1,1215.62,990.97,1155.1,1627.0,,849.05,5273.1,914.11,1929.3,1186.77,,,,,1690.2,2335.2,4576.7,1774.7,1546.01,,707.15,1400.87,,920.78,,,1508.7,6014.5,1303.01,857.01,1091.05,1938.1,1053.2,,1009.68,960.24,,1281.98,889.14,3617.3,,1551.95,1371.85,945.64,1533.3,1098.5,2323.14,1097.43,2983.5,1232.2,2317.1,1135.3,1234.33,2343.3,1532.08,1159.3,1220.4,1328.9,1221.9,1872.46,3762.1,2868.2,3747.8,1897.2,1072.85,1441.0,636.64,1267.0,1338.9,5036.5,1295.43,685.92,853.11
2008-12-23,2968.6,1181.48,1882.03,1044.18,2569.6,786.31,2412.94,1154.0,1359.7,,1434.04,317.16,1069.9,1056.57,1553.0,1757.2,1152.49,966.12,1105.4,1602.1,,830.42,5185.0,891.91,1880.6,1159.65,,,,,1643.4,2282.5,4403.8,1684.0,1498.38,,689.53,1366.61,,900.29,,,1471.4,5891.7,1278.47,835.93,1071.6,1876.1,1037.0,,984.37,938.97,,1248.58,863.97,3530.4,,1519.71,1345.83,915.62,1501.3,1072.5,2280.06,1059.5,2899.9,1188.7,2259.6,1105.9,1203.78,2286.1,1486.44,1134.8,1198.9,1291.1,1188.0,1816.09,3678.6,2795.9,3658.4,1845.9,1045.63,1425.0,620.91,1236.4,1313.5,4858.3,1263.67,669.4,833.37
2008-12-24,2916.8,1174.09,1906.07,1036.48,2514.1,777.92,2394.77,1137.9,1339.3,,1394.75,301.3,1062.4,1051.05,1531.6,1735.8,1131.2,965.26,1085.6,1593.8,,811.03,5122.7,881.99,1903.2,1141.38,,,,,1623.6,2255.6,4403.9,1706.9,1456.9,,676.82,1351.32,,892.41,,,1451.5,5788.4,1280.67,829.97,1046.11,1899.9,1020.3,,974.37,920.41,,1233.63,862.02,3471.1,,1502.73,1328.32,901.73,1476.5,1050.6,2274.03,1049.95,2868.1,1137.6,2195.5,1096.8,1191.03,2255.1,1464.65,1134.3,1195.7,1274.1,1175.2,1824.52,3633.3,2753.6,3633.5,1820.4,1031.61,1405.5,614.18,1222.3,1287.7,4930.2,1246.48,658.24,812.22
2008-12-26,2857.2,1170.63,1850.79,1027.11,2465.1,771.66,2369.39,1120.5,1323.0,,1361.51,288.52,1051.0,1045.18,1506.2,1716.3,1102.16,951.15,1061.1,1585.1,,798.9,5065.8,870.63,1857.6,1127.79,,,,,1609.1,2204.3,4325.2,1658.2,1420.44,,662.12,1333.53,,888.48,,,1423.0,5704.0,1279.06,833.69,1026.58,1847.3,1012.4,,960.71,906.43,,1222.51,846.56,3412.0,,1470.82,1319.5,887.38,1451.0,1033.4,2290.78,1037.5,2825.2,1112.9,2126.1,1085.7,1172.49,2212.5,1427.42,1121.5,1202.0,1257.8,1164.5,1791.49,3564.9,2698.3,3589.4,1788.8,1016.11,1390.4,608.1,1204.2,1267.4,4789.4,1222.99,645.29,812.43
2008-12-29,2922.2,1178.46,1919.21,1036.24,2514.9,769.92,2414.48,1138.3,1337.7,,1420.05,289.76,1064.2,1059.79,1526.8,1736.5,1106.67,965.0,1097.3,1612.2,,802.33,5089.7,871.64,1902.7,1157.63,,,,,1631.1,2252.3,4452.0,1721.8,1453.86,,676.08,1351.71,,891.94,,,1455.3,5828.9,1302.62,844.83,1036.16,1911.9,1025.0,,967.64,909.42,,1251.86,861.56,3481.6,,1509.71,1338.72,891.82,1494.4,1024.1,2323.34,1049.6,2887.2,1119.5,2146.5,1098.6,1193.62,2258.8,1462.97,1132.7,1215.7,1272.8,1176.7,1862.92,3647.0,2762.0,3625.4,1826.4,1034.16,1409.3,616.09,1224.0,1280.6,4953.9,1248.24,657.09,835.0
2008-12-30,2979.5,1202.9,1961.78,1051.14,2591.3,789.95,2445.36,1154.8,1362.4,,1442.96,299.33,1086.7,1073.02,1558.4,1765.0,1121.65,977.42,1128.5,1629.1,,814.6,5106.2,897.04,1937.8,1183.31,,,,,1670.0,2293.7,4558.0,1766.9,1493.81,,689.97,1379.12,,907.33,,,1483.8,5903.3,1322.74,888.21,1069.13,1952.2,1047.6,,990.85,923.29,,1272.91,879.45,3560.5,,1527.26,1373.37,907.04,1517.7,1055.0,2341.65,1076.06,2959.2,1174.2,2197.5,1121.8,1218.02,2304.4,1500.76,1156.0,1231.5,1309.4,1201.5,1895.48,3738.5,2817.8,3705.2,1868.3,1054.68,1430.7,625.71,1248.7,1303.8,5062.2,1273.35,670.87,865.38
2008-12-31,2959.1,1207.99,1934.82,1056.15,2579.2,795.0,2443.96,1154.3,1363.0,,1438.62,298.37,1091.5,1075.33,1556.5,1766.9,1142.14,986.06,1129.1,1630.4,,816.18,5090.1,900.3,1929.0,1189.64,,,,,1684.0,2289.6,4555.7,1738.4,1483.69,,686.44,1383.46,,918.63,,,1477.1,5870.8,1331.45,882.47,1065.64,1931.3,1045.0,,994.07,927.23,,1271.24,882.13,3547.3,,1519.85,1367.69,915.62,1510.7,1060.0,2361.76,1085.56,2962.9,1183.0,2187.0,1129.0,1217.38,2295.7,1492.24,1157.1,1239.4,1317.9,1214.5,1874.12,3704.8,2801.0,3735.6,1873.7,1058.24,1434.1,627.67,1250.4,1304.8,5001.5,1268.88,669.21,853.82
2009-01-01,3033.4,1226.3,1977.59,1079.74,2653.2,816.62,2482.88,1177.8,1387.7,,1518.38,319.18,1119.0,1093.84,1585.9,1798.0,1170.95,1000.0,1185.8,1650.0,1000.0,844.24,5111.5,925.19,1967.0,1200.5,,,1500.0,,1724.6,2363.9,4670.1,1786.5,1527.34,1000.0,706.41,1412.71,,942.55,,,1519.2,5976.4,1364.36,914.27,1102.41,1976.2,1067.5,1000.0,1018.05,959.21,1000.0,1283.61,900.77,3657.8,,1543.97,1395.62,949.23,1570.2,1090.2,2373.36,1121.78,3049.3,1214.0,2280.1,1158.6,1250.4,2361.2,1543.54,1172.7,1246.1,1356.4,1248.9,1911.28,3799.3,2871.4,3814.5,1907.5,1089.11,1460.2,640.03,1284.1,1338.3,5116.5,1305.22,688.4,872.95
2009-01-02,3046.7,1245.84,2013.57,1102.22,2671.5,820.3,2483.26,1183.7,1390.4,,1532.42,325.66,1143.6,1112.61,1588.3,1812.7,1195.76,1009.7,1218.6,1661.7,997.05,846.72,5146.9,935.5,1992.6,1204.01,,,1520.1,,1758.5,2373.4,4769.7,1836.1,1546.18,1019.0,707.35,1439.14,,957.78,,,1530.7,6027.6,1401.57,912.59,1101.05,2016.9,1067.0,1000.6,1032.7,961.46,997.73,1283.2,923.28,3670.8,,1556.6,1403.43,968.26,1575.9,1092.1,2373.27,1141.09,3083.7,1242.7,2262.8,1182.4,1267.81,2380.4,1564.59,1198.9,1251.2,1391.5,1270.8,1959.81,3812.5,2890.7,3893.9,1927.0,1098.25,1470.1,646.78,1300.9,1343.7,5195.1,1316.13,691.78,874.84
2009-01-05,3121.4,1255.29,2085.47,1105.32,2687.6,838.95,2519.44,1205.5,1403.7,,1626.81,324.8,1162.4,1111.85,1612.0,1838.3,1214.43,1040.6,1252.1,1681.6,1005.8,880.9,5109.6,969.0,2039.6,1212.76,,,1588.6,,1784.7,2412.5,4928.4,1906.0,1577.31,1042.3,727.26,1456.18,,978.19,,,1566.3,6210.5,1443.97,934.74,1127.15,2080.2,1080.5,1034.5,1077.4,1003.5,1021.9,1294.44,940.79,3764.0,,1622.19,1417.43,988.33,1623.8,1105.8,2370.1,1160.93,3166.5,1269.9,2318.0,1201.6,1293.48,2433.5,1605.84,1226.4,1250.7,1414.4,1291.0,2033.0,3880.8,2965.1,3947.0,1951.3,1123.97,1485.7,657.57,1325.2,1361.1,5359.4,1345.45,709.24,886.55
2009-01-06,3112.8,1243.78,2103.83,1091.15,2630.9,832.33,2524.5,1221.3,1419.5,,1685.38,310.94,1155.7,1106.09,1640.6,1852.7,1193.19,1038.7,1254.7,1680.0,1006.8,875.53,5172.0,975.91,1997.6,1209.0,,,1603.4,,1782.1,2408.1,4944.8,1948.3,1611.78,1047.7,726.09,1441.81,,977.57,,,1563.6,6171.0,1424.03,928.34,1118.15,2083.2,1072.9,1042.4,1086.5,999.62,1019.4,1293.18,938.94,3792.4,,1621.68,1407.78,988.0,1634.0,1118.8,2381.09,1166.34,3178.8,1329.9,2312.8,1197.5,1289.25,2431.2,1615.88,1222.4,1256.7,1408.4,1293.1,2033.74,3841.8,2959.5,3921.8,1946.4,1139.69,1487.8,655.76,1323.3,1366.7,5395.3,1344.23,708.88,912.48
2009-01-07,2920.4,1182.56,1950.46,1030.62,2449.7,785.43,2474.9,1179.9,1377.7,,1589.37,255.65,1076.2,1044.83,1588.9,1791.3,1112.1,1004.5,1086.7,1618.1,993.31,851.91,5052.5,935.91,1874.2,1164.13,,,1474.1,,1663.5,2293.8,4542.0,1785.0,1456.05,939.3,674.44,1363.36,,920.45,,,1466.2,5747.9,1338.39,845.78,1057.43,1930.1,1024.7,999.82,1024.4,969.66,953.06,1249.65,874.24,3510.1,,1507.97,1325.23,917.32,1527.4,1085.4,2295.05,1067.78,2937.0,1238.4,2178.3,1115.1,1202.75,2271.4,1478.01,1161.8,1201.8,1294.8,1203.8,1907.43,3613.9,2768.3,3647.2,1832.7,1083.55,1434.2,624.57,1237.3,1313.4,4984.5,1255.71,658.59,872.96
