Date,NIFTY SMALLCAP 250,NIFTY MIDCAP 100
2024-08-02,17677.65,57913.65
2024-08-05,16937.9,55857.25
2024-08-06,16871.85,55515.55
2024-08-07,17274.9,56873.8
2024-08-08,17226.15,56681.2
2024-08-09,17335.9,57174.4
2024-08-12,17392.15,57330.6
2024-08-13,17177.4,56881.5
2024-08-14,17080.15,56547.05
2024-08-16,17371.4,57656
2024-08-19,17637.25,57760.9
2024-08-20,17732.5,58247.85
2024-08-21,17927.75,58444.05
2024-08-22,17984.45,58844.85
2024-08-23,18006.55,58555.3
2024-08-26,18081.15,58931.15
2024-08-27,18219.55,59220.25
2024-08-28,18180.3,59146.4
2024-08-29,18077.05,58883.95
2024-08-30,18170.25,59286.65
2024-09-02,18157.7,59152.65
2024-09-03,18264.3,59297.85
2024-09-04,18320.6,59223.7
2024-09-05,18495.35,59448.5
2024-09-06,18307.85,58501.95
2024-09-09,18155.9,58347.4
2024-09-10,18383,59039.05
2024-09-11,18238.8,58938.05
2024-09-12,18381.7,59640.3
2024-09-13,18543.15,60034.05
2024-09-16,18572.9,60259.75
2024-09-17,18538.3,60180.75
2024-09-18,18475.8,59752.85
2024-09-19,18270.4,59351.9
2024-09-23,18623.15,60712.4
2024-09-24,18583.3,60850.8
2024-09-25,18518.1,60465.15
2024-09-26,18434.95,60469.15
2024-09-27,18399.85,60381.15
2024-09-30,18410.7,60153.8
2024-10-01,18531.8,60358.3
2024-10-03,18179.2,59024.7
2024-10-04,18021.65,58474.45
2024-10-07,17514.5,57300.2
2024-10-08,17882.85,58535.9
2024-10-09,18103.95,59102.65
2024-10-10,18127.35,58935.85
2024-10-11,18213,59212.7
2024-10-14,18265.1,59465.45
2024-10-15,18467.65,59593.25
2024-10-16,18505.95,59451.85
2024-10-17,18244.3,58465.95
2024-10-18,18236.8,58649.15
2024-10-21,17936.3,57677.7
2024-10-22,17275.7,56174.05
2024-10-23,17456.2,56533.55
2024-10-24,17352.2,56349.75
2024-10-25,16956.05,55277.95
2024-10-28,17151.6,55736.6
2024-10-29,17278.2,56251.3
2024-10-30,17483.4,56339.25
2024-10-31,17751.2,56112.85
2024-11-01,17938.85,56496.05
2024-11-04,17609.5,55784.55
2024-11-05,17694.65,56115.45
2024-11-06,18027.15,57355.8
2024-11-07,17914.6,57109.15
2024-11-08,17634.25,56352
2024-11-11,17423.9,55853.75
2024-11-12,17196.4,55257.5
2024-11-13,16670.35,53800.85
2024-11-14,16801.55,54043.1
2024-11-18,16693.35,54044.8
2024-11-19,16845.25,54548.25
2024-11-21,16747.85,54385.35
2024-11-22,16912.3,55016.85
2024-11-25,17269.55,55900.55
2024-11-26,17375.55,55914.4
2024-11-27,17552.65,56272.35
2024-11-28,17577.85,56300.75
2024-11-29,17716.45,56392.65
2024-12-02,17840.1,57000.85
2024-12-03,18007.5,57509
2024-12-04,18143.55,58112.4
2024-12-05,18230.4,58441.55
2024-12-06,18328.95,58704.6
2024-12-09,18396.45,58998.75
2024-12-10,18450.6,59135.4
2024-12-11,18502.65,59292.95
2024-12-12,18330.3,59021.7
2024-12-13,18263.75,58991.55
2024-12-16,18344,59443.05
2024-12-17,18242.05,59101.9
2024-12-18,18118.6,58723.25
2024-12-19,18057.2,58556.25
2024-12-20,17693.65,56906.75
2024-12-23,17618.1,57092.9
2024-12-24,17672.45,57057.9
2024-12-26,17667.45,57125.7
2024-12-27,17715.2,56979.8
2024-12-30,17638.15,57189.75
2024-12-31,17752.25,57199.45
2025-01-01,17908.8,57450.9
2025-01-02,18007.95,58108.2
2025-01-03,17973.05,57931.05
2025-01-06,17455.7,56366.95
2025-01-07,17702.55,56869.3
2025-01-08,17457.9,56270.6
2025-01-09,17254.35,55745.9
2025-01-10,16833.4,54585.75
2025-01-13,16159.9,52390.4
2025-01-14,16422.75,53676.5
2025-01-15,16508.9,53899
2025-01-16,16707.9,54483.8
2025-01-17,16700.5,54607.65
2025-01-20,16841.4,55106.2
2025-01-21,16484.1,53834.95
2025-01-22,16220.85,53113.5
2025-01-23,16352.8,54098.85
2025-01-24,16001.7,53262.95
2025-01-27,15416.3,51795.9
2025-01-28,15135.1,51529.45
2025-01-29,15613.35,52718.85
2025-01-30,15585.95,52714.25
2025-01-31,15851.05,53712.2
2025-02-01,15955.45,53486.15
2025-02-03,15677.65,52988.8
2025-02-04,15855.95,53813.8
2025-02-05,16104.4,54180.85
2025-02-06,16098.65,53500.85
2025-02-07,16035.75,53609.15
2025-02-10,15693.6,52471.05
2025-02-11,15156.95,50887.95
2025-02-12,15050.6,50756.4
2025-02-13,14997.5,50881.2
2025-02-14,14501.65,49654.15
2025-02-17,14468.25,49849.85
2025-02-18,14267.95,49751.45
2025-02-19,14588.65,50527.25
2025-02-20,14767.3,51163.8
2025-02-21,14683.4,50486.2
2025-02-24,14506.45,50013.1
2025-02-25,14441.7,49702.15
2025-02-27,14200.2,49136.75
2025-02-28,13844.55,47915.2
2025-03-03,13755.9,47984.15
2025-03-04,13914.1,48007.85
2025-03-05,14291.05,49168.35
2025-03-06,14503.3,49348.1
2025-03-07,14602.95,49190.6
2025-03-10,14325.15,48440.1
2025-03-11,14232,48762.75
2025-03-12,14193.65,48486.6
2025-03-13,14095.6,48125.1
2025-03-17,14141.7,48461.8
2025-03-18,14517.6,49516.9
2025-03-19,14807,50817.1
2025-03-20,14922.35,51144.4
2025-03-21,15242.3,51850.75
2025-03-24,15392.4,52524.05
2025-03-25,15184.45,51969.75
2025-03-26,14970,51646.15
2025-03-27,15111.65,51839.4
2025-03-28,15104.05,51672.25
2025-04-01,15030.1,51229.6
2025-04-02,15179.75,52053.2
2025-04-03,15285.45,52162.15
2025-04-04,14780.5,50645.95
2025-04-07,14190.2,48809.45
2025-04-08,14498.4,49838
2025-04-09,14345.7,49582.05
2025-04-11,14786.3,50501.5
2025-04-15,15238.45,51974.45
2025-04-16,15382.45,52345.55
2025-04-17,15452.1,52657.8
2025-04-21,15751.85,53974.45
2025-04-22,15878.05,54397.15
2025-04-23,15923.2,55041.1
2025-04-24,15915.25,54969.85
2025-04-25,15524.15,53570.2
2025-04-28,15607.15,54440.25
2025-04-29,15639.7,54587.95
2025-04-30,15359.45,54124.9
2025-05-02,15354.35,53705.1
2025-05-05,15528.3,54675.75
2025-05-06,15181.45,53435.85
2025-05-07,15362.7,54287.75
2025-05-08,15180.45,53229.3
2025-05-09,15080.45,53223.35
2025-05-12,15684.2,55416.05
2025-05-13,15815.45,55520.7
2025-05-14,16038.3,56136.4
2025-05-15,16159.25,56530.85
2025-05-16,16405.7,57060.5
2025-05-19,16516.8,57105.45
2025-05-20,16368.65,56182.65
2025-05-21,16437.1,56619.6
2025-05-22,16436.45,56324.85
2025-05-23,16532.95,56687.75
2025-05-26,16619.1,57067.25
2025-05-27,16637.85,57154.5
2025-05-28,16706.35,57141.4
2025-05-29,16779.55,57457.25
2025-05-30,16833.05,57420
2025-06-02,16953.75,57775.55
2025-06-03,16971.25,57517.1
2025-06-04,17060.8,57924.65
2025-06-05,17173.45,58303
2025-06-06,17285.75,59010.3
2025-06-09,17515.15,59674.95
2025-06-10,17544.3,59681.4
2025-06-11,17528.95,59388.15
2025-06-12,17276.9,58440.85
2025-06-13,17210.4,58227.45
2025-06-16,17296.3,58768.5
2025-06-17,17177.3,58379.3
2025-06-18,17143.6,58109.2
2025-06-19,16813.05,57159.95
2025-06-20,16916.95,57995.5
2025-06-23,17048,58206.8
2025-06-24,17180.3,58622.4
2025-06-25,17455.6,58881.7
2025-06-26,17500.5,59227.4
2025-06-27,17642.3,59385.15
2025-06-30,17797.8,59741.2
2025-07-01,17762,59750.05
2025-07-02,17693.1,59667.25
2025-07-03,17758.05,59683.25
2025-07-04,17762.2,59677.75
2025-07-07,17726.35,59515.75
2025-07-08,17684.8,59415.45
2025-07-09,17782.45,59339.6
2025-07-10,17770.65,59159.95
2025-07-11,17645.45,58642.2
2025-07-14,17808.65,59052.55
2025-07-15,17952.15,59612.65
2025-07-16,17983.5,59620.65
2025-07-17,18032.3,59519.1
2025-07-18,17909.25,59104.5
2025-07-21,17890.2,59468.35
2025-07-22,17829.25,59103.4
2025-07-23,17852.9,59307.1
2025-07-24,17734.7,58960.7
2025-07-25,17379.95,58009.45
2025-07-28,17163.2,57519.35
2025-07-29,17319.05,57984.85
2025-07-30,17301.05,57942.25
2025-07-31,17144.25,57400.55
2025-08-01,16863.25,56637.15
2025-08-04,17028.65,57432.35
2025-08-05,16974.45,57206.85
2025-08-06,16770.1,56749.75
2025-08-07,16753.2,56938.3
2025-08-08,16541.9,56002.2
2025-08-11,16617,56479
2025-08-12,16621.2,56324.85
2025-08-13,16727.9,56681.5
2025-08-14,16656.75,56504.25
2025-08-18,16878.7,57113.15
2025-08-19,17006.45,57664.65
2025-08-20,17064.5,57930.5
2025-08-21,17077.7,57708.95
2025-08-22,17050.35,57629.75
2025-08-25,17060.9,57701.5
2025-08-26,16743.95,56766.2
2025-08-28,16559.65,56047.5
2025-08-29,16506.15,55727.4
2025-09-01,16738.35,56825.5
2025-09-02,16837.85,56977.4
2025-09-03,16979.05,57345.5
2025-09-04,16864.7,56959.15
2025-09-05,16904.25,57075.2
2025-09-08,16935.15,57361.15
2025-09-09,16979.75,57464.35
2025-09-10,17092.25,57999.55
2025-09-11,17090.5,58043.55
2025-09-12,17144.85,58227.2
2025-09-15,17254.25,58486.1
2025-09-16,17382.2,58799.55
2025-09-17,17470.75,58848.55
2025-09-18,17481.65,59073.2
2025-09-19,17505.9,59094.35
2025-09-22,17345.9,58699.5
2025-09-23,17256.25,58496.6
2025-09-24,17162.1,57924.45
2025-09-25,17048.6,57555.9
2025-09-26,16683.1,56378.55
2025-09-29,16666.15,56533.15
2025-09-30,16692.75,56529.3
2025-10-01,16869.4,57029.7
2025-10-03,17015.3,57503.35
2025-10-06,17030.15,58015.1
2025-10-07,17048.85,58289.4
2025-10-08,16956.55,57866.75
2025-10-09,17007.8,58429.85
2025-10-10,17112.75,58697.4
2025-10-13,17063.1,58762.35
2025-10-14,16913.4,58324.4
2025-10-15,17052,58970
2025-10-16,17117.2,59241.15
2025-10-17,17076.55,58902.25
2025-10-20,17167.4,59344.5
2025-10-23,17245.55,59371.25
2025-10-24,17219,59231.2
2025-10-27,17330.15,59780.15
2025-10-28,17346.4,59765.35
2025-10-29,17423.6,60149.05
2025-10-30,17411.55,60096.25
2025-10-31,17313.9,59825.9
2025-11-03,17434.85,60287.4
2025-11-04,17320.2,60037.2
2025-11-06,17061.5,59468.6
2025-11-07,17020.05,59843.15
2025-11-10,17019.3,60124.25
2025-11-11,16994,60427
2025-11-12,17120.15,60902.3
2025-11-13,17051.05,60692.05
2025-11-14,17081.45,60739.2
2025-11-17,17197.9,61180.5
2025-11-18,17022.75,60822
2025-11-19,16950.8,60949.05
2025-11-20,16934.45,60963.55
2025-11-21,16723.75,60276.3
2025-11-24,16615.85,60081.6
2025-11-25,16633.4,60298
2025-11-26,16829.8,61061.7
2025-11-27,16770.05,61113.15
2025-11-28,16732.6,61043.25
2025-12-01,16770.6,61043.4
2025-12-02,16696.45,60910.45
2025-12-03,16622.65,60315.65
2025-12-04,16582.9,60299.8
2025-12-05,16494.9,60594.6
2025-12-08,16120,59488.1
2025-12-09,16283.65,59676.2
2025-12-10,16168,59007.75
2025-12-11,16261.35,59578.05
2025-12-12,16396.85,60283.3
2025-12-15,16455.45,60212.8
2025-12-16,16328.25,59710.8
2025-12-17,16210.7,59388.85
2025-12-18,16192.15,59592.15
2025-12-19,16407.7,60310.15
2025-12-22,16565.7,60815.25
2025-12-23,16635,60816.1
2025-12-24,16644.75,60451.35
2025-12-26,16614.05,60314.45
2025-12-29,16525.6,60001.3
2025-12-30,16491.9,59914.25
2025-12-31,16684.75,60484.5
2026-01-01,16667.9,60750.45
2026-01-02,16795.75,61365.9
2026-01-05,16843.35,61265.7
2026-01-06,16791.5,61148.55
2026-01-07,16816,61424.7
2026-01-08,16489.05,60222.55
2026-01-09,16209.45,59748.15
2026-01-12,16101.4,59717.1
2026-01-13,16205.25,59597.8
2026-01-14,16283.6,59770.5
2026-01-16,16207.3,59867.8
2026-01-19,16024.05,59647.65
2026-01-20,15595.2,58085.35
2026-01-21,15478.8,57423.65
2026-01-22,15618.8,58191.3
2026-01-23,15314.6,57145.65
2026-01-27,15345.5,57483.65
2026-01-28,15639.55,58438.6
2026-01-29,15630.3,58541
2026-01-30,15763.45,58432
2026-02-02,15507.15,57667.6
2026-02-03,15962.45,59307.1
2026-02-04,16084.15,59683.6
2026-02-05,15919.15,59517.1
2026-02-06,15864.5,59502.7
2026-02-09,16268.8,60441.15
2026-02-10,16349.35,60735.9
2026-02-11,16369.9,60754.55
2026-02-12,16250.15,60470.85
2026-02-13,15988.3,59438
2026-02-16,15981.15,59723
2026-02-17,16099.35,59881.7
2026-02-18,16180.85,60183.2
2026-02-19,15988,59227.65
2026-02-20,15958.8,59513.95
2026-02-23,16027.95,59255.65
2026-02-24,15933.05,59066.35
2026-02-25,16035.7,59406.1
2026-02-26,16047.45,59798.15
2026-02-27,15881.05,59115.6
2026-03-02,15580.4,58180.5
2026-03-04,15250.6,56925.15
2026-03-05,15465.75,57792.55
2026-03-06,15422.2,57393.35
2026-03-09,15063.5,56265.5
2026-03-10,15385.9,57177.65
2026-03-11,15326.6,56461.1
2026-03-12,15266.45,56253.75
2026-03-13,14857.5,54761.1
2026-03-16,14804.7,54614.95
2026-03-17,14889.5,55174.4
2026-03-18,15153.55,56289.85
2026-03-19,14753.25,54492.3
2026-03-23,14232.85,52717.55
2026-03-24,14574.25,54087
2026-03-27,14655.35,54097.8
2026-03-30,14288.45,52650
2026-04-01,14749.1,53819.15
2026-04-02,14724.45,53677.05
2026-04-06,14881.85,54492.65
2026-04-07,14900.95,54600.55
2026-04-08,15483.5,56799.5
2026-04-09,15503.75,56978.75
2026-04-10,15753.05,57843.95
